movieId,title,genres
571,Fear (1996),Thriller
572,Kids in the Hall: Brain Candy (1996),Comedy
573,Faithful (1996),Comedy
574,Underground (1995),Comedy|Drama|War
575,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War
576,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
577,Song of the Little Road (Pather Panchali) (1955),Drama
578,"World of Apu, The (Apur Sansar) (1959)",Drama
579,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
580,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
581,Barbarella (1968),Adventure|Comedy|Sci-Fi
582,Some Folks Call It a Sling Blade (1993),Drama|Thriller
583,"Run of the Country, The (1995)",Drama
584,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
585,Coup de torchon (Clean Slate) (1981),Crime
586,It's My Party (1996),Drama
587,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
588,Mrs. Winterbourne (1996),Comedy|Romance
589,Solo (1996),Action|Sci-Fi|Thriller
590,"Substitute, The (1996)",Action|Crime|Drama
591,True Crime (1996),Mystery|Thriller
592,Butterfly Kiss (1995),Drama|Thriller
593,Feeling Minnesota (1996),Drama|Romance
594,Angus (1995),Comedy
595,Boys (1996),Drama
596,"Quest, The (1996)",Action|Adventure
597,Cosi (1996),Comedy
598,Mulholland Falls (1996),Crime|Drama|Thriller
599,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
600,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
601,Celtic Pride (1996),Comedy
602,Flipper (1996),Adventure|Children
603,Captives (1994),Crime|Drama|Romance|Thriller
604,Of Love and Shadows (1994),Drama
605,Dead Man (1995),Drama|Mystery|Western
606,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
607,Switchblade Sisters (1975),Crime
608,Mouth to Mouth (Boca a boca) (1995),Comedy
609,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
610,Multiplicity (1996),Comedy
611,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
612,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
613,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
614,"Great White Hype, The (1996)",Comedy
615,Last Dance (1996),Drama
616,Cold Comfort Farm (1995),Comedy
617,Low Life (1994),Drama
618,Heaven's Prisoners (1996),Crime|Thriller
619,Original Gangstas (1996),Crime
620,"Rock, The (1996)",Action|Adventure|Thriller
621,Cemetery Man (Dellamorte Dellamore) (1994),Horror
622,Twister (1996),Action|Adventure|Romance|Thriller
623,Barb Wire (1996),Action|Sci-Fi
624,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
625,Thinner (1996),Horror|Thriller
626,Spy Hard (1996),Comedy
627,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
628,Force of Evil (1948),Film-Noir
629,"Stupids, The (1996)",Comedy
630,"Arrival, The (1996)",Action|Sci-Fi|Thriller
631,"Man from Down Under, The (1943)",Drama
632,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
633,"Month by the Lake, A (1995)",Comedy|Drama|Romance
634,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
635,Stalingrad (1993),Drama|War
636,"Phantom, The (1996)",Action|Adventure
637,Striptease (1996),Comedy|Crime
638,Heavy (1995),Drama|Romance
639,Jack (1996),Comedy|Drama
640,I Shot Andy Warhol (1996),Drama
641,"Grass Harp, The (1995)",Comedy|Drama
642,Someone Else's America (1995),Drama
643,Marlene Dietrich: Shadow and Light (1996),Documentary
644,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama
645,Trainspotting (1996),Comedy|Crime|Drama
646,'Til There Was You (1997),Drama|Romance
647,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
648,Stealing Beauty (1996),Drama
649,"Fan, The (1996)",Drama|Thriller
650,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
651,"Cable Guy, The (1996)",Comedy|Thriller
652,Kingpin (1996),Comedy
653,Eraser (1996),Action|Drama|Thriller
654,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
655,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
656,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
657,Midnight Dancers (Sibak) (1994),Comedy|Drama
658,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
659,Daylight (1996),Action|Adventure|Drama|Thriller
660,"Frighteners, The (1996)",Comedy|Horror|Thriller
661,Lone Star (1996),Drama|Mystery|Western
662,Harriet the Spy (1996),Children|Comedy
663,Phenomenon (1996),Drama|Romance
664,Walking and Talking (1996),Comedy|Drama|Romance
665,She's the One (1996),Comedy|Romance
666,"Time to Kill, A (1996)",Drama|Thriller
667,American Buffalo (1996),Crime|Drama
668,Alaska (1996),Adventure|Children
669,Fled (1996),Action|Adventure
670,Kazaam (1996),Children|Comedy|Fantasy
671,Larger Than Life (1996),Comedy
672,Two Deaths (1995),Drama
673,"Very Brady Sequel, A (1996)",Comedy
674,Stefano Quantestorie (1993),Comedy|Drama
675,"Crude Oasis, The (1995)",Drama|Romance
676,Hedd Wyn (1992),Drama|Romance|War
677,Kaspar Hauser (1993),Drama|Mystery
678,"Adventures of Pinocchio, The (1996)",Adventure|Children
679,Joe's Apartment (1996),Comedy|Fantasy|Musical
680,"First Wives Club, The (1996)",Comedy
681,Stonewall (1995),Drama
682,Ransom (1996),Crime|Thriller
683,High School High (1996),Comedy
684,Phat Beach (1996),Comedy
685,Foxfire (1996),Drama
686,Chain Reaction (1996),Action|Adventure|Thriller
687,Matilda (1996),Children|Comedy|Fantasy
688,Emma (1996),Comedy|Drama|Romance
689,"Crow: City of Angels, The (1996)",Action|Thriller
690,House Arrest (1996),Children|Comedy
691,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
692,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
693,Lotto Land (1995),Drama
694,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama
695,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama
696,Flirt (1995),Drama
697,"Big Squeeze, The (1996)",Comedy|Drama
698,"Spitfire Grill, The (1996)",Drama
699,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
700,Cyclo (Xich lo) (1995),Crime|Drama
701,Basquiat (1996),Drama
702,Tin Cup (1996),Comedy|Drama|Romance
703,Dingo (1991),Drama
704,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
705,Every Other Weekend (Un week-end sur deux) (1990),Drama
706,Mille bolle blu (1993),Comedy
707,Crows and Sparrows (Wuya yu maque) (1949),Drama
708,"Godfather, The (1972)",Crime|Drama
709,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
710,"Wife, The (1995)",Comedy|Drama
711,Small Faces (1996),Drama
712,Bound (1996),Crime|Drama|Romance|Thriller
713,Death in Brunswick (1991),Comedy
714,Kansas City (1996),Crime|Drama|Musical|Thriller
715,Gone Fishin' (1997),Comedy
716,Lover's Knot (1996),Comedy
717,Shadow of Angels (Schatten der Engel) (1976),Drama
718,Nothing to Lose (1994),Action|Crime|Drama
719,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
720,"Relic, The (1997)",Horror|Thriller
721,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
722,First Kid (1996),Children|Comedy
723,"Trigger Effect, The (1996)",Drama|Thriller
724,Sweet Nothing (1996),Drama
725,Bogus (1996),Children|Drama|Fantasy
726,Bulletproof (1996),Action|Comedy|Crime
727,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical
728,1-900 (06) (1994),Drama|Romance
729,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
730,Twelfth Night (1996),Comedy|Drama|Romance
731,Mother Night (1996),Drama
732,Venice/Venice (1992),Drama
733,Wild Reeds (Les roseaux sauvages) (1994),Drama
734,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
735,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
736,Singin' in the Rain (1952),Comedy|Musical|Romance
737,"American in Paris, An (1951)",Musical|Romance
738,Funny Face (1957),Comedy|Musical
739,Breakfast at Tiffany's (1961),Drama|Romance
740,Vertigo (1958),Drama|Mystery|Romance|Thriller
741,Rear Window (1954),Mystery|Thriller
742,It Happened One Night (1934),Comedy|Romance
743,Gaslight (1944),Drama|Thriller
744,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
745,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
746,"Apartment, The (1960)",Comedy|Drama|Romance
747,Some Like It Hot (1959),Comedy|Crime
748,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
749,Casablanca (1942),Drama|Romance
750,"Maltese Falcon, The (1941)",Film-Noir|Mystery
751,My Fair Lady (1964),Comedy|Drama|Musical|Romance
752,Sabrina (1954),Comedy|Romance
753,Roman Holiday (1953),Comedy|Drama|Romance
754,"Little Princess, The (1939)",Children|Drama
755,Meet Me in St. Louis (1944),Musical
756,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
757,Gone with the Wind (1939),Drama|Romance|War
758,My Favorite Year (1982),Comedy
759,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
760,Citizen Kane (1941),Drama|Mystery
761,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
762,All About Eve (1950),Drama
763,"Women, The (1939)",Comedy
764,Rebecca (1940),Drama|Mystery|Romance|Thriller
765,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
766,Notorious (1946),Film-Noir|Romance|Thriller
767,Spellbound (1945),Mystery|Romance|Thriller
768,"Affair to Remember, An (1957)",Drama|Romance
769,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
770,Father of the Bride (1950),Comedy
771,"Band Wagon, The (1953)",Comedy|Musical
772,Ninotchka (1939),Comedy|Romance
773,Love in the Afternoon (1957),Comedy|Romance
774,Gigi (1958),Musical
775,"Reluctant Debutante, The (1958)",Comedy|Drama
776,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
777,"Mark of Zorro, The (1940)",Adventure
778,Laura (1944),Crime|Film-Noir|Mystery
779,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
780,Lost Horizon (1937),Drama
781,Top Hat (1935),Comedy|Musical|Romance
782,To Be or Not to Be (1942),Comedy|Drama|War
783,My Man Godfrey (1936),Comedy|Romance
784,Giant (1956),Drama|Romance|Western
785,East of Eden (1955),Drama
786,"Thin Man, The (1934)",Comedy|Crime
787,His Girl Friday (1940),Comedy|Romance
788,Around the World in 80 Days (1956),Adventure|Comedy
789,It's a Wonderful Life (1946),Drama|Fantasy|Romance
790,Mr. Smith Goes to Washington (1939),Drama
791,Bringing Up Baby (1938),Comedy|Romance
792,Penny Serenade (1941),Drama|Romance
793,Of Human Bondage (1934),Drama
794,Angel on My Shoulder (1946),Crime|Drama
795,Little Lord Fauntleroy (1936),Drama
796,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),Crime|Drama
797,"Inspector General, The (1949)",Musical
798,Angel and the Badman (1947),Romance|Western
799,"39 Steps, The (1935)",Drama|Mystery|Thriller
800,"Walk in the Sun, A (1945)",War
801,"Outlaw, The (1943)",Western
802,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
803,"African Queen, The (1951)",Adventure|Comedy|Romance|War
804,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
805,Cat on a Hot Tin Roof (1958),Drama
806,"Last Time I Saw Paris, The (1954)",Drama
807,Meet John Doe (1941),Comedy|Drama
808,Algiers (1938),Drama|Romance
809,"Farewell to Arms, A (1932)",Romance|War
810,Dangerous Ground (1997),Drama
811,Picnic (1955),Drama
812,"Pompatus of Love, The (1996)",Comedy|Drama
813,Small Wonders (1995),Documentary
814,Fly Away Home (1996),Adventure|Children
815,Grace of My Heart (1996),Comedy|Drama
816,Brother of Sleep (Schlafes Bruder) (1995),Drama
817,Maximum Risk (1996),Action|Adventure|Thriller
818,Michael Collins (1996),Drama
819,"Rich Man's Wife, The (1996)",Thriller
820,Infinity (1996),Drama
821,Big Night (1996),Comedy|Drama
822,Last Man Standing (1996),Action|Crime|Drama|Thriller
823,Caught (1996),Drama|Thriller
824,Set It Off (1996),Action|Crime
825,2 Days in the Valley (1996),Crime|Film-Noir
826,Curdled (1996),Crime
827,Ed's Next Move (1996),Comedy|Romance
828,Extreme Measures (1996),Drama|Thriller
829,"Glimmer Man, The (1996)",Action|Thriller
830,D3: The Mighty Ducks (1996),Children|Comedy
831,"Chamber, The (1996)",Drama
832,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
833,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western
834,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
835,"Love Bug, The (1969)",Children|Comedy
836,Herbie Rides Again (1974),Adventure|Children|Comedy
837,Old Yeller (1957),Children|Drama
838,"Parent Trap, The (1961)",Children|Comedy|Romance
839,Pollyanna (1960),Children|Comedy|Drama
840,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
841,"Shaggy Dog, The (1959)",Children|Comedy
842,Swiss Family Robinson (1960),Adventure|Children
843,That Darn Cat! (1965),Children|Comedy|Mystery
844,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
845,Cool Runnings (1993),Comedy
846,Angels in the Outfield (1994),Children|Comedy
847,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
848,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
849,"Three Caballeros, The (1945)",Animation|Children|Musical
850,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
851,Robin Hood: Prince of Thieves (1991),Adventure|Drama
852,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
853,Dumbo (1941),Animation|Children|Drama|Musical
854,Pete's Dragon (1977),Adventure|Animation|Children|Musical
855,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
856,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
857,"Fox and the Hound, The (1981)",Animation|Children|Drama
858,Freeway (1996),Comedy|Crime|Drama|Thriller
859,"Sound of Music, The (1965)",Musical|Romance
860,Die Hard (1988),Action|Crime|Thriller
861,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
862,Unhook the Stars (1996),Drama
863,"Secret Agent, The (1996)",Drama
864,Secrets & Lies (1996),Drama
865,That Thing You Do! (1996),Comedy|Drama
866,To Gillian on Her 37th Birthday (1996),Drama|Romance
867,Surviving Picasso (1996),Drama
868,Love Is All There Is (1996),Comedy|Drama
869,Beautiful Thing (1996),Drama|Romance
870,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
871,"Ghost and the Darkness, The (1996)",Action|Adventure
872,Looking for Richard (1996),Documentary|Drama
873,Trees Lounge (1996),Drama
874,"Proprietor, The (1996)",Drama
875,Normal Life (1996),Crime|Drama|Romance
876,Get on the Bus (1996),Drama
877,Shadow Conspiracy (1997),Thriller
878,Jude (1996),Drama
879,Everyone Says I Love You (1996),Comedy|Musical|Romance
880,Bitter Sugar (Azúcar amarga) (1996),Drama
881,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
882,Swingers (1996),Comedy|Drama
883,Sleepers (1996),Thriller
884,"Sunchaser, The (1996)",Drama
885,Johns (1996),Drama
886,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance
887,Shall We Dance (1937),Comedy|Musical|Romance
888,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
889,Crossfire (1947),Crime|Film-Noir
890,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller
891,For the Moment (1994),Romance|War
892,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
893,"Innocents, The (1961)",Drama|Horror|Thriller
894,Sleeper (1973),Comedy|Sci-Fi
895,Bananas (1971),Comedy|War
896,"Fish Called Wanda, A (1988)",Comedy|Crime
897,Monty Python's Life of Brian (1979),Comedy
898,Victor/Victoria (1982),Comedy|Musical|Romance
899,"Candidate, The (1972)",Drama
900,"Great Race, The (1965)",Comedy|Musical
901,Bonnie and Clyde (1967),Crime|Drama
902,"Old Man and the Sea, The (1958)",Adventure|Drama
903,Dial M for Murder (1954),Crime|Mystery|Thriller
904,Madame Butterfly (1995),Musical
905,Dirty Dancing (1987),Drama|Musical|Romance
906,Reservoir Dogs (1992),Crime|Mystery|Thriller
907,Platoon (1986),Drama|War
908,Weekend at Bernie's (1989),Comedy
909,Basic Instinct (1992),Crime|Mystery|Thriller
910,"Doors, The (1991)",Drama
911,"Crying Game, The (1992)",Drama|Romance|Thriller
912,Glengarry Glen Ross (1992),Drama
913,Sophie's Choice (1982),Drama
914,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
915,"Search for One-eye Jimmy, The (1996)",Comedy
916,"Christmas Carol, A (1938)",Children|Drama|Fantasy
917,Days of Thunder (1990),Action|Drama|Romance
918,Top Gun (1986),Action|Romance
919,American Strays (1996),Action
920,Rebel Without a Cause (1955),Drama
921,"Streetcar Named Desire, A (1951)",Drama
922,Children of the Corn IV: The Gathering (1996),Horror
923,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
924,Palookaville (1996),Action|Comedy|Drama
925,"Associate, The (1996)",Comedy
926,"Funeral, The (1996)",Crime|Drama
927,Sleepover (1995),Drama
928,"Single Girl, A (Fille seule, La) (1995)",Drama
929,"Eighth Day, The (Huitième jour, Le) (1996)",Drama
930,North Star (a.k.a. Tashunga) (1995),Action|Adventure|Crime|Drama|Western
931,Drunks (1995),Drama
932,"People vs. Larry Flynt, The (1996)",Comedy|Drama
933,"Perfect Candidate, A (1996)",Documentary
934,On Golden Pond (1981),Drama
935,"Return of the Pink Panther, The (1975)",Comedy|Crime
936,Drop Dead Fred (1991),Comedy|Fantasy
937,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
938,"Fog, The (1980)",Horror
939,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
940,"Howling, The (1980)",Horror|Mystery
941,Jean de Florette (1986),Drama|Mystery
942,Manon of the Spring (Manon des sources) (1986),Drama
943,Talking About Sex (1994),Comedy|Drama
944,Johnny 100 Pesos (Johnny cien pesos) (1993),Action|Drama
945,Private Benjamin (1980),Comedy
946,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
947,Hustler White (1996),Romance
948,Dadetown (1995),Drama
949,Entertaining Angels: The Dorothy Day Story (1996),Drama
950,Get Over It (1996),Drama
951,Three Lives and Only One Death (Trois vies & une seule mort) (1996),Comedy
952,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
953,Snowriders (1996),Documentary
954,Curtis's Charm (1995),Comedy|Drama
955,When We Were Kings (1996),Documentary
